8033880159,      1.00,      6.00,8033880159
8033880049,      0.53,      5.00,8033880049
8004980338,      0.99,      5.00,8004980338
8033880159,      0.91,      4.00,8033880049
8033880159,      0.79,      3.00,8033880049
8033880159,      0.97,      6.00,8033880159
8033880159,      0.84,      5.00,8033880049
8015980338,      0.49,      3.00,8004980338
8033880159,      0.67,      3.00,8033880049
8033880159,      0.75,      3.00,8033880049
8033880159,      0.62,      5.00,8033880049
8004980338,      0.99,      3.00,8004980338
8033880159,      0.89,      5.00,8033880049
8033880049,      0.99,      2.00,8033880049
8015980338,      0.62,      5.00,8004980338
8015980338,      0.63,      2.00,8004980338
8015980338,      0.47,      5.00,8004980338
8004980338,      0.99,      4.00,8004980338
8015980338,      0.66,      2.00,8004980338
8015980338,      0.99,      6.00,8015980338
8033880159,      0.82,      4.00,8033880049
8004980338,      0.99,      5.00,8004980338
8015980338,      0.57,      2.00,8004980338
8033880159,      0.89,      3.00,8033880049
8033880159,      0.82,      5.00,8033880049
8004980338,      0.99,      4.00,8004980338
8033880159,      0.58,      3.00,8033880049
8033880159,      0.82,      4.00,8033880049
8033880159,      0.98,      6.00,8033880159
8004980338,      0.99,      5.00,8004980338
8033880049,      0.65,      4.00,8033880049
8033880159,      0.59,      3.00,8033880049
8033880159,      0.50,      4.00,8033880049
8015980338,      0.47,      3.00,8004980338
8033880159,      0.98,      6.00,8033880159
8015980338,      0.99,      6.00,8015980338
8015980338,      0.60,      2.00,8004980338
8033880159,      0.85,      5.00,8033880049
8015980338,      0.99,      6.00,8015980338
8015980338,      0.99,      6.00,8015980338
8033880159,      0.52,      5.00,8033880049
8015980338,      0.99,      6.00,8015980338
8033880159,      0.80,      4.00,8033880049
8033880159,      0.42,      5.00,8033880049
8015980338,      0.58,      2.00,8004980338
8033880159,      0.55,      3.00,8033880049
8004980338,      1.00,      2.00,8004980338
8033880159,      0.90,      4.00,8033880049
8015980338,      0.48,      4.00,8004980338
8004980338,      1.00,      2.00,8004980338
8015980338,      0.99,      6.00,8015980338
8033880159,      0.60,      3.00,8033880049
8015980338,      0.48,      5.00,8004980338
8033880159,      0.97,      6.00,8033880159
8033880159,      0.89,      4.00,8033880049
8033880159,      1.00,      6.00,8033880159
8033880159,      0.90,      5.00,8033880049
8033880159,      0.89,      3.00,8033880049
8033880159,      1.00,      6.00,8033880159
8004980338,      0.99,      4.00,8004980338
8015980338,      0.55,      5.00,8004980338
8033880159,      0.62,      4.00,8033880049
8015980338,      0.67,      2.00,8004980338
8033880159,      1.00,      6.00,8033880159
8015980338,      0.48,      4.00,8004980338
8015980338,      0.50,      3.00,8004980338
8033880159,      0.71,      4.00,8033880049
8033880049,      0.94,      2.00,8033880049
8015980338,      0.99,      6.00,8015980338
8033880159,      0.79,      5.00,8033880049
8033880159,      1.00,      6.00,8033880159
8033880159,      1.00,      6.00,8033880159
8015980338,      0.54,      4.00,8004980338
8004980338,      0.99,      5.00,8004980338
8015980338,      0.55,      4.00,8004980338
8015980338,      0.99,      6.00,8015980338
8033880049,      0.94,      2.00,8033880049
8033880159,      0.65,      3.00,8033880049
8015980338,      0.65,      2.00,8004980338
8033880159,      0.73,      3.00,8033880049
8015980338,      0.56,      5.00,8004980338
8033880049,      0.93,      2.00,8033880049
8004980338,      0.99,      5.00,8004980338
8033880049,      0.90,      2.00,8033880049
8004980338,      0.99,      4.00,8004980338
8033880049,      0.99,      2.00,8033880049
8004980338,      0.99,      5.00,8004980338
8033880049,      0.70,      4.00,8033880049
8033880159,      0.76,      3.00,8033880049
8015980338,      0.50,      5.00,8004980338
8033880049,      0.51,      5.00,8033880049
8004980338,      1.00,      2.00,8004980338
8033880159,      0.74,      5.00,8033880049
8015980338,      0.48,      4.00,8004980338
8033880159,      0.97,      6.00,8033880159
8015980338,      0.50,      5.00,8004980338
8033880159,      0.51,      5.00,8033880049
8033880159,      0.80,      5.00,8033880049
8004980338,      0.99,      5.00,8004980338
8015980338,      0.52,      5.00,8004980338
8033880049,      0.76,      5.00,8033880049
8033880049,      0.52,      4.00,8033880049
8015980338,      0.99,      6.00,8015980338
8004980338,      0.99,      5.00,8004980338
8033880159,      0.97,      6.00,8033880159
8033880049,      0.95,      2.00,8033880049
8033880049,      0.51,      5.00,8033880049
8004980338,      0.99,      5.00,8004980338
8015980338,      0.48,      4.00,8004980338
8033880159,      0.90,      3.00,8033880049
8015980338,      0.62,      2.00,8004980338
8033880159,      0.64,      5.00,8033880049
8015980338,      0.53,      5.00,8004980338
8033880049,      0.96,      2.00,8033880049
8004980338,      1.00,      2.00,8004980338
8033880159,      1.00,      6.00,8033880159
8015980338,      0.47,      4.00,8004980338
8015980338,      0.56,      4.00,8004980338
8015980338,      0.99,      6.00,8015980338
8015980338,      1.00,      6.00,8015980338
8033880159,      0.84,      5.00,8033880049
8004980338,      0.99,      3.00,8004980338
8004980338,      1.00,      2.00,8004980338
8033880049,      0.97,      2.00,8033880049
8033880049,      0.55,      4.00,8033880049
8033880049,      0.90,      2.00,8033880049
8033880159,      0.68,      5.00,8033880049
8033880159,      0.85,      4.00,8033880049
8004980338,      0.99,      4.00,8004980338
8004980338,      0.47,      3.00,8004980338
