8033880159,      0.98,      6.00,8033880159
8033880049,      0.95,      5.00,8033880049
8004980338,      0.98,      5.00,8004980338
8033880049,      0.73,      4.00,8033880049
8033880049,      0.88,      3.00,8033880049
8033880159,      0.62,      6.00,8033880159
8033880049,      0.84,      5.00,8033880049
8033880159,      0.51,      3.00,8004980338
8033880049,      0.92,      3.00,8033880049
8033880049,      0.89,      3.00,8033880049
8033880049,      0.93,      5.00,8033880049
8004980338,      0.98,      3.00,8004980338
8033880049,      0.79,      5.00,8033880049
8033880049,      0.95,      2.00,8033880049
8033880159,      0.43,      5.00,8004980338
8033880159,      0.49,      2.00,8004980338
8033880159,      0.51,      5.00,8004980338
8004980338,      0.98,      4.00,8004980338
8033880159,      0.46,      2.00,8004980338
8015980338,      0.98,      6.00,8015980338
8033880049,      0.85,      4.00,8033880049
8004980338,      0.98,      5.00,8004980338
8033880159,      0.53,      2.00,8004980338
8033880049,      0.79,      3.00,8033880049
8033880049,      0.86,      5.00,8033880049
8004980338,      0.98,      4.00,8004980338
8033880049,      0.93,      3.00,8033880049
8033880049,      0.85,      4.00,8033880049
8004980338,      0.87,      6.00,8033880159
8004980338,      0.98,      5.00,8004980338
8033880049,      0.84,      4.00,8033880049
8033880049,      0.93,      3.00,8033880049
8033880049,      0.93,      4.00,8033880049
8033880159,      0.53,      3.00,8004980338
8004980338,      0.88,      6.00,8033880159
8015980338,      0.98,      6.00,8015980338
8033880159,      0.51,      2.00,8004980338
8033880049,      0.84,      5.00,8033880049
8015980338,      0.98,      6.00,8015980338
8015980338,      0.98,      6.00,8015980338
8033880049,      0.94,      5.00,8033880049
8015980338,      0.98,      6.00,8015980338
8033880049,      0.86,      4.00,8033880049
8033880049,      0.73,      5.00,8033880049
8033880159,      0.52,      2.00,8004980338
8033880049,      0.94,      3.00,8033880049
8004980338,      0.98,      2.00,8004980338
8033880049,      0.74,      4.00,8033880049
8033880159,      0.51,      4.00,8004980338
8004980338,      0.98,      2.00,8004980338
8015980338,      0.98,      6.00,8015980338
8033880049,      0.93,      3.00,8033880049
8033880159,      0.51,      5.00,8004980338
8033880159,      0.62,      6.00,8033880159
8033880049,      0.77,      4.00,8033880049
8033880159,      0.98,      6.00,8033880159
8033880049,      0.76,      5.00,8033880049
8033880049,      0.79,      3.00,8033880049
8033880159,      0.98,      6.00,8033880159
8004980338,      0.98,      4.00,8004980338
8033880159,      0.45,      5.00,8004980338
8033880049,      0.92,      4.00,8033880049
8033880159,      0.45,      2.00,8004980338
8033880159,      0.98,      6.00,8033880159
8033880159,      0.50,      4.00,8004980338
8033880159,      0.51,      3.00,8004980338
8033880049,      0.90,      4.00,8033880049
8033880049,      0.78,      2.00,8033880049
8015980338,      0.98,      6.00,8015980338
8033880049,      0.88,      5.00,8033880049
8033880159,      0.98,      6.00,8033880159
8033880159,      0.98,      6.00,8033880159
8033880159,      0.46,      4.00,8004980338
8004980338,      0.98,      5.00,8004980338
8033880159,      0.44,      4.00,8004980338
8015980338,      0.98,      6.00,8015980338
8033880049,      0.83,      2.00,8033880049
8004980338,      0.70,      3.00,8033880049
8033880159,      0.47,      2.00,8004980338
8033880049,      0.90,      3.00,8033880049
8033880159,      0.45,      5.00,8004980338
8033880049,      0.83,      2.00,8033880049
8004980338,      0.98,      5.00,8004980338
8033880049,      0.77,      2.00,8033880049
8004980338,      0.98,      4.00,8004980338
8033880049,      0.94,      2.00,8033880049
8004980338,      0.98,      5.00,8004980338
8033880049,      0.85,      4.00,8033880049
8033880049,      0.89,      3.00,8033880049
8033880159,      0.49,      5.00,8004980338
8033880049,      0.80,      5.00,8033880049
8004980338,      0.98,      2.00,8004980338
8033880049,      0.90,      5.00,8033880049
8033880159,      0.50,      4.00,8004980338
8033880159,      0.62,      6.00,8033880159
8033880159,      0.49,      5.00,8004980338
8004980338,      0.53,      5.00,8033880049
8033880049,      0.87,      5.00,8033880049
8004980338,      0.98,      5.00,8004980338
8033880159,      0.46,      5.00,8004980338
8033880049,      0.87,      5.00,8033880049
8033880049,      0.94,      4.00,8033880049
8015980338,      0.98,      6.00,8015980338
8004980338,      0.98,      5.00,8004980338
8033880159,      0.62,      6.00,8033880159
8033880049,      0.86,      2.00,8033880049
8033880049,      0.79,      5.00,8033880049
8004980338,      0.98,      5.00,8004980338
8033880159,      0.50,      4.00,8004980338
8033880049,      0.77,      3.00,8033880049
8033880159,      0.50,      2.00,8004980338
8033880049,      0.92,      5.00,8033880049
8033880159,      0.47,      5.00,8004980338
8033880049,      0.89,      2.00,8033880049
8004980338,      0.98,      2.00,8004980338
8033880159,      0.94,      6.00,8033880159
8033880159,      0.51,      4.00,8004980338
8033880159,      0.45,      4.00,8004980338
8015980338,      0.98,      6.00,8015980338
8015980338,      0.98,      6.00,8015980338
8033880049,      0.84,      5.00,8033880049
8004980338,      0.98,      3.00,8004980338
8004980338,      0.98,      2.00,8004980338
8033880049,      0.83,      2.00,8033880049
8033880049,      0.94,      4.00,8033880049
8033880049,      0.78,      2.00,8033880049
8033880049,      0.92,      5.00,8033880049
